WRKLOSSRV,ANXIOUS,WORRY,INTEREST,DOWN,SCRAM
1.0,1.0,1.0,0.0,1.0,P030000594
0.0,0.0,0.0,1.0,0.0,P030000595
0.0,0.0,0.0,1.0,0.0,P030000596
0.0,1.0,1.0,0.0,1.0,P030000597
0.0,0.0,0.0,1.0,0.0,P030000598
0.0,1.0,0.0,1.0,0.0,P030000599
0.0,0.0,1.0,0.0,1.0,P030000600
1.0,0.0,0.0,1.0,0.0,P030000601
1.0,1.0,1.0,0.0,1.0,P030000602
0.0,1.0,1.0,1.0,0.0,P030000603
0.0,0.0,0.0,1.0,0.0,P030000604
0.0,0.0,0.0,1.0,0.0,P030000605
1.0,1.0,1.0,0.0,1.0,P030000606
0.0,0.0,0.0,1.0,0.0,P030000607
1.0,0.0,0.0,1.0,1.0,P030000608
0.0,1.0,1.0,0.0,1.0,P030000609
0.0,1.0,1.0,0.0,1.0,P030000610
0.0,1.0,0.0,0.0,1.0,P030000611
0.0,1.0,1.0,0.0,1.0,P030000612
0.0,0.0,0.0,1.0,0.0,P030000614
0.0,1.0,0.0,1.0,0.0,P030000615
0.0,1.0,1.0,0.0,1.0,P030000616
0.0,1.0,1.0,0.0,1.0,P030000617
0.0,1.0,1.0,0.0,1.0,P030000618
0.0,0.0,0.0,1.0,0.0,P030000619
0.0,0.0,0.0,1.0,0.0,P030000620
0.0,1.0,1.0,0.0,1.0,P030000621
0.0,1.0,0.0,1.0,0.0,P030000622
0.0,0.0,0.0,1.0,0.0,P030000623
0.0,0.0,1.0,1.0,0.0,P030000624
0.0,0.0,0.0,1.0,0.0,P030000625
0.0,1.0,1.0,1.0,0.0,P030000626
0.0,0.0,0.0,1.0,0.0,P030000627
0.0,0.0,0.0,1.0,0.0,P030000629
0.0,1.0,0.0,0.0,0.0,P030000630
1.0,0.0,0.0,1.0,0.0,P030000631
0.0,1.0,0.0,1.0,0.0,P030000632
0.0,0.0,0.0,1.0,0.0,P030000633
0.0,0.0,0.0,1.0,0.0,P030000634
0.0,1.0,1.0,1.0,0.0,P030000635
0.0,1.0,0.0,1.0,0.0,P030000636
0.0,0.0,0.0,1.0,0.0,P030000637
0.0,1.0,1.0,0.0,0.0,P030000638
0.0,0.0,0.0,1.0,0.0,P030000639
0.0,1.0,1.0,1.0,0.0,P030000640
0.0,1.0,1.0,0.0,1.0,P030000641
0.0,0.0,0.0,1.0,0.0,P030000642
1.0,1.0,1.0,0.0,1.0,P030000643
0.0,0.0,0.0,1.0,0.0,P030000644
0.0,1.0,0.0,0.0,1.0,P030000645
0.0,0.0,0.0,1.0,0.0,P030000646
0.0,1.0,1.0,1.0,0.0,P030000647
0.0,0.0,0.0,1.0,0.0,P030000648
0.0,0.0,0.0,1.0,0.0,P030000649
0.0,1.0,1.0,0.0,1.0,P030000650
0.0,0.0,0.0,1.0,0.0,P030000651
0.0,0.0,0.0,0.0,0.0,P030000652
0.0,1.0,1.0,0.0,1.0,P030000653
0.0,1.0,1.0,0.0,1.0,P030000654
1.0,1.0,1.0,0.0,1.0,P030000655
1.0,1.0,1.0,0.0,1.0,P030000656
0.0,0.0,0.0,1.0,0.0,P030000657
0.0,1.0,1.0,1.0,0.0,P030000658
0.0,1.0,1.0,0.0,1.0,P030000659
0.0,0.0,0.0,1.0,0.0,P030000660
0.0,0.0,0.0,1.0,0.0,P030000661
0.0,1.0,1.0,0.0,0.0,P030000662
0.0,0.0,0.0,1.0,0.0,P030000663
0.0,0.0,0.0,1.0,0.0,P030000664
0.0,0.0,0.0,1.0,0.0,P030000665
0.0,1.0,1.0,1.0,0.0,P030000666
0.0,1.0,1.0,0.0,1.0,P030000669
0.0,0.0,1.0,1.0,0.0,P030000670
1.0,0.0,0.0,1.0,0.0,P030000671
0.0,1.0,1.0,0.0,1.0,P030000672
0.0,1.0,1.0,1.0,0.0,P030000673
0.0,0.0,0.0,1.0,0.0,P030000674
0.0,0.0,0.0,1.0,0.0,P030000675
0.0,0.0,0.0,1.0,0.0,P030000676
0.0,1.0,0.0,1.0,0.0,P030000677
0.0,0.0,0.0,1.0,0.0,P030000678
0.0,1.0,1.0,1.0,0.0,P030000679
0.0,0.0,0.0,1.0,0.0,P030000680
1.0,1.0,0.0,0.0,1.0,P030000681
0.0,0.0,0.0,1.0,0.0,P030000682
0.0,0.0,0.0,1.0,0.0,P030000683
0.0,1.0,1.0,0.0,1.0,P030000684
0.0,1.0,1.0,0.0,1.0,P030000685
0.0,0.0,0.0,1.0,0.0,P030000686
0.0,0.0,0.0,1.0,0.0,P030000687
0.0,0.0,0.0,1.0,0.0,P030000688
0.0,1.0,1.0,0.0,1.0,P030000689
0.0,1.0,1.0,0.0,1.0,P030000690
0.0,1.0,1.0,1.0,0.0,P030000691
0.0,0.0,0.0,1.0,0.0,P030000692
0.0,1.0,0.0,0.0,1.0,P030000693
0.0,0.0,0.0,1.0,0.0,P030000695
0.0,0.0,0.0,1.0,0.0,P030000697
0.0,1.0,0.0,1.0,0.0,P030000698
0.0,0.0,0.0,1.0,0.0,P030000699
0.0,1.0,0.0,1.0,0.0,P030000700
0.0,0.0,0.0,1.0,0.0,P030000701
0.0,0.0,0.0,1.0,0.0,P030000702
0.0,0.0,0.0,1.0,0.0,P030000703
0.0,1.0,1.0,0.0,1.0,P030000704
0.0,0.0,0.0,0.0,0.0,P030000705
0.0,0.0,0.0,1.0,0.0,P030000706
0.0,0.0,0.0,1.0,0.0,P030000707
0.0,1.0,1.0,1.0,0.0,P030000708
0.0,1.0,0.0,1.0,0.0,P030000709
0.0,0.0,0.0,1.0,0.0,P030000710
0.0,0.0,0.0,1.0,0.0,P030000712
1.0,0.0,0.0,0.0,1.0,P030000713
0.0,0.0,0.0,1.0,0.0,P030000714
0.0,0.0,0.0,1.0,0.0,P030000715
0.0,0.0,0.0,1.0,0.0,P030000716
0.0,0.0,0.0,1.0,0.0,P030000718
0.0,1.0,0.0,0.0,1.0,P030000719
0.0,1.0,1.0,0.0,0.0,P030000720
0.0,0.0,0.0,1.0,0.0,P030000721
0.0,0.0,0.0,1.0,0.0,P030000722
1.0,1.0,1.0,1.0,0.0,P030000723
0.0,0.0,0.0,1.0,0.0,P030000724
0.0,0.0,0.0,1.0,0.0,P030000725
0.0,0.0,0.0,1.0,0.0,P030000726
1.0,0.0,0.0,1.0,0.0,P030000727
0.0,0.0,0.0,1.0,0.0,P030000729
0.0,1.0,1.0,1.0,0.0,P030000730
0.0,0.0,0.0,1.0,0.0,P030000731
0.0,0.0,0.0,1.0,0.0,P030000732
0.0,0.0,0.0,1.0,0.0,P030000733
1.0,1.0,1.0,0.0,1.0,P030000734
0.0,0.0,0.0,1.0,0.0,P030000735
1.0,0.0,0.0,1.0,0.0,P030000737
1.0,0.0,1.0,1.0,0.0,P030000739
0.0,1.0,1.0,0.0,1.0,P030000740
0.0,1.0,0.0,0.0,1.0,P030000741
0.0,0.0,0.0,1.0,0.0,P030000742
0.0,0.0,0.0,1.0,0.0,P030000743
1.0,0.0,0.0,1.0,0.0,P030000745
0.0,0.0,0.0,1.0,0.0,P030000747
0.0,0.0,0.0,1.0,0.0,P030000748
1.0,1.0,1.0,0.0,1.0,P030000749
0.0,1.0,1.0,0.0,1.0,P030000750
0.0,0.0,0.0,1.0,1.0,P030000751
0.0,0.0,0.0,1.0,1.0,P030000752
0.0,1.0,0.0,0.0,1.0,P030000753
0.0,1.0,1.0,0.0,0.0,P030000754
0.0,0.0,0.0,1.0,0.0,P030000755
1.0,1.0,0.0,1.0,0.0,P030000756
0.0,0.0,0.0,0.0,1.0,P030000758
0.0,1.0,1.0,0.0,1.0,P030000759
0.0,0.0,0.0,1.0,0.0,P030000760
0.0,0.0,0.0,1.0,0.0,P030000761
0.0,1.0,0.0,1.0,0.0,P030000762
1.0,1.0,0.0,1.0,1.0,P030000763
1.0,0.0,0.0,0.0,0.0,P030000764
0.0,0.0,0.0,1.0,0.0,P030000765
0.0,1.0,1.0,1.0,0.0,P030000766
0.0,0.0,0.0,1.0,0.0,P030000768
0.0,1.0,0.0,0.0,1.0,P030000769
0.0,1.0,1.0,0.0,1.0,P030000770
0.0,0.0,1.0,0.0,1.0,P030000771
0.0,0.0,0.0,1.0,0.0,P030000772
0.0,1.0,1.0,0.0,1.0,P030000773
0.0,0.0,0.0,1.0,0.0,P030000774
0.0,0.0,0.0,0.0,0.0,P030000775
0.0,0.0,0.0,1.0,0.0,P030000776
0.0,0.0,0.0,1.0,0.0,P030000777
0.0,0.0,0.0,1.0,0.0,P030000778
0.0,0.0,0.0,1.0,0.0,P030000779
0.0,1.0,1.0,0.0,1.0,P030000780
0.0,1.0,1.0,0.0,1.0,P030000781
0.0,0.0,0.0,1.0,0.0,P030000782
0.0,0.0,0.0,1.0,0.0,P030000783
0.0,1.0,1.0,1.0,0.0,P030000784
0.0,0.0,0.0,1.0,0.0,P030000785
0.0,1.0,1.0,1.0,0.0,P030000786
0.0,1.0,1.0,0.0,0.0,P030000787
0.0,0.0,0.0,0.0,0.0,P030000788
0.0,0.0,0.0,1.0,0.0,P030000789
0.0,0.0,0.0,1.0,0.0,P030000790
0.0,1.0,1.0,1.0,1.0,P030000791
0.0,1.0,1.0,0.0,1.0,P030000792
0.0,0.0,0.0,1.0,0.0,P030000793
0.0,0.0,0.0,1.0,0.0,P030000795
0.0,0.0,0.0,1.0,0.0,P030000796
0.0,1.0,1.0,0.0,1.0,P030000797
0.0,0.0,0.0,1.0,0.0,P030000798
0.0,0.0,0.0,1.0,0.0,P030000799
0.0,0.0,0.0,1.0,0.0,P030000800
0.0,1.0,1.0,0.0,1.0,P030000801
0.0,0.0,0.0,1.0,0.0,P030000802
0.0,0.0,0.0,1.0,0.0,P030000803
0.0,1.0,1.0,1.0,1.0,P030000804
0.0,0.0,0.0,1.0,0.0,P030000805
0.0,1.0,0.0,1.0,0.0,P030000806
0.0,0.0,0.0,1.0,0.0,P030000807
0.0,0.0,0.0,1.0,0.0,P030000808
0.0,0.0,1.0,1.0,0.0,P030000809
0.0,0.0,0.0,0.0,1.0,P030000810
0.0,1.0,0.0,0.0,0.0,P030000811
0.0,1.0,0.0,1.0,1.0,P030000812
0.0,0.0,0.0,1.0,0.0,P030000813
0.0,0.0,0.0,0.0,0.0,P030000815
1.0,1.0,1.0,0.0,1.0,P030000816
1.0,0.0,0.0,0.0,1.0,P030000817
0.0,0.0,1.0,1.0,0.0,P030000818
0.0,1.0,1.0,0.0,1.0,P030000819
0.0,1.0,0.0,0.0,1.0,P030000820
0.0,0.0,0.0,1.0,0.0,P030000821
1.0,1.0,1.0,1.0,1.0,P030000822
0.0,1.0,0.0,1.0,1.0,P030000824
0.0,0.0,0.0,1.0,0.0,P030000825
0.0,1.0,1.0,0.0,1.0,P030000826
0.0,0.0,0.0,1.0,0.0,P030000828
0.0,1.0,1.0,0.0,1.0,P030000829
0.0,0.0,0.0,1.0,0.0,P030000830
0.0,0.0,0.0,1.0,0.0,P030000831
0.0,1.0,1.0,1.0,1.0,P030000832
0.0,1.0,0.0,0.0,0.0,P030000834
0.0,0.0,0.0,0.0,1.0,P030000835
0.0,0.0,0.0,1.0,0.0,P030000836
0.0,0.0,0.0,1.0,0.0,P030000837
0.0,0.0,0.0,0.0,1.0,P030000838
0.0,1.0,1.0,0.0,1.0,P030000840
0.0,0.0,0.0,1.0,0.0,P030000841
0.0,0.0,0.0,1.0,0.0,P030000842
0.0,0.0,0.0,1.0,0.0,P030000843
0.0,1.0,0.0,1.0,0.0,P030000844
0.0,0.0,0.0,1.0,0.0,P030000845
0.0,1.0,0.0,0.0,1.0,P030000846
0.0,0.0,0.0,1.0,0.0,P030000848
0.0,0.0,0.0,1.0,0.0,P030000849
0.0,0.0,0.0,1.0,0.0,P030000850
0.0,0.0,0.0,1.0,0.0,P030000851
0.0,0.0,0.0,1.0,0.0,P030000852
0.0,1.0,1.0,1.0,1.0,P030000854
0.0,0.0,0.0,1.0,0.0,P030000855
0.0,1.0,0.0,1.0,0.0,P030000856
0.0,1.0,0.0,0.0,1.0,P030000857
1.0,0.0,0.0,1.0,0.0,P030000858
0.0,0.0,0.0,1.0,0.0,P030000859
0.0,1.0,1.0,0.0,1.0,P030000860
0.0,0.0,0.0,1.0,0.0,P030000861
0.0,0.0,0.0,1.0,0.0,P030000862
0.0,0.0,0.0,1.0,0.0,P030000863
0.0,0.0,0.0,1.0,0.0,P030000864
0.0,1.0,0.0,1.0,0.0,P030000865
0.0,1.0,1.0,0.0,1.0,P030000866
0.0,1.0,1.0,1.0,0.0,P030000867
0.0,1.0,1.0,1.0,1.0,P030000868
0.0,0.0,0.0,1.0,0.0,P030000869
0.0,1.0,0.0,1.0,0.0,P030000870
0.0,1.0,0.0,0.0,0.0,P030000871
0.0,0.0,0.0,1.0,0.0,P030000872
0.0,0.0,0.0,1.0,0.0,P030000873
0.0,0.0,0.0,1.0,0.0,P030000874
0.0,0.0,0.0,1.0,0.0,P030000875
0.0,0.0,0.0,1.0,0.0,P030000876
0.0,0.0,0.0,1.0,0.0,P030000878
0.0,1.0,1.0,0.0,1.0,P030000879
0.0,1.0,1.0,1.0,0.0,P030000880
0.0,1.0,0.0,1.0,0.0,P030000881
0.0,0.0,0.0,0.0,0.0,P030000882
0.0,1.0,1.0,0.0,1.0,P030000883
0.0,0.0,0.0,0.0,0.0,P030000884
0.0,0.0,0.0,1.0,0.0,P030000885
0.0,1.0,1.0,0.0,1.0,P030000886
0.0,0.0,0.0,1.0,0.0,P030000888
0.0,0.0,0.0,1.0,0.0,P030000889
0.0,1.0,1.0,0.0,1.0,P030000890
0.0,1.0,1.0,0.0,1.0,P030000892
0.0,1.0,0.0,0.0,1.0,P030000893
0.0,0.0,0.0,1.0,0.0,P030000894
0.0,0.0,0.0,1.0,0.0,P030000895
0.0,0.0,0.0,1.0,0.0,P030000896
0.0,1.0,1.0,1.0,0.0,P030000897
1.0,1.0,1.0,0.0,1.0,P030000898
0.0,0.0,0.0,1.0,0.0,P030000899
0.0,1.0,0.0,0.0,0.0,P030000900
0.0,0.0,0.0,1.0,0.0,P030000901
1.0,0.0,0.0,1.0,0.0,P030000902
0.0,1.0,1.0,0.0,1.0,P030000903
0.0,0.0,0.0,1.0,0.0,P030000904
0.0,1.0,1.0,1.0,1.0,P030000905
0.0,0.0,0.0,1.0,0.0,P030000906
0.0,1.0,0.0,1.0,1.0,P030000907
0.0,0.0,0.0,1.0,0.0,P030000908
0.0,1.0,1.0,1.0,0.0,P030000909
0.0,0.0,0.0,1.0,0.0,P030000910
1.0,0.0,0.0,1.0,0.0,P030000911
0.0,0.0,0.0,1.0,0.0,P030000912
0.0,0.0,0.0,1.0,0.0,P030000913
0.0,1.0,1.0,0.0,1.0,P030000915
0.0,0.0,0.0,1.0,0.0,P030000916
0.0,0.0,0.0,1.0,0.0,P030000919
0.0,1.0,1.0,0.0,1.0,P030000920
1.0,1.0,1.0,0.0,1.0,P030000921
0.0,1.0,0.0,1.0,0.0,P030000922
0.0,0.0,1.0,1.0,1.0,P030000923
0.0,1.0,0.0,0.0,1.0,P030000924
0.0,1.0,1.0,0.0,1.0,P030000925
0.0,0.0,0.0,1.0,0.0,P030000926
0.0,0.0,0.0,1.0,0.0,P030000927
1.0,1.0,1.0,0.0,1.0,P030000928
1.0,1.0,1.0,0.0,1.0,P030000931
0.0,0.0,0.0,1.0,0.0,P030000932
0.0,0.0,0.0,1.0,0.0,P030000933
0.0,1.0,1.0,0.0,1.0,P030000934
0.0,1.0,1.0,0.0,1.0,P030000935
1.0,0.0,0.0,1.0,0.0,P030000936
0.0,1.0,0.0,1.0,0.0,P030000937
0.0,0.0,0.0,0.0,0.0,P030000938
0.0,0.0,0.0,1.0,0.0,P030000939
0.0,1.0,0.0,1.0,0.0,P030000940
0.0,1.0,1.0,0.0,1.0,P030000942
0.0,0.0,0.0,1.0,0.0,P030000943
0.0,0.0,0.0,1.0,0.0,P030000944
0.0,1.0,1.0,1.0,1.0,P030000945
0.0,0.0,0.0,1.0,0.0,P030000946
0.0,0.0,0.0,1.0,0.0,P030000947
0.0,0.0,0.0,1.0,0.0,P030000948
0.0,1.0,0.0,1.0,1.0,P030000949
0.0,0.0,0.0,1.0,0.0,P030000950
0.0,0.0,0.0,1.0,0.0,P030000951
0.0,0.0,0.0,1.0,0.0,P030000952
0.0,0.0,0.0,1.0,0.0,P030000953
0.0,0.0,0.0,1.0,0.0,P030000954
0.0,0.0,0.0,1.0,0.0,P030000955
0.0,0.0,0.0,1.0,0.0,P030000956
0.0,0.0,0.0,1.0,1.0,P030000957
0.0,1.0,0.0,1.0,0.0,P030000958
0.0,0.0,0.0,0.0,1.0,P030000959
1.0,0.0,0.0,1.0,0.0,P030000960
0.0,0.0,0.0,1.0,0.0,P030000962
0.0,0.0,0.0,1.0,0.0,P030000963
0.0,1.0,0.0,1.0,0.0,P030000964
1.0,1.0,1.0,0.0,1.0,P030000965
0.0,0.0,0.0,1.0,0.0,P030000966
0.0,0.0,0.0,1.0,0.0,P030000967
0.0,0.0,0.0,1.0,0.0,P030000968
0.0,0.0,0.0,1.0,0.0,P030000969
0.0,0.0,0.0,1.0,0.0,P030000970
0.0,1.0,1.0,1.0,1.0,P030000971
0.0,1.0,1.0,0.0,1.0,P030000972
0.0,0.0,0.0,1.0,0.0,P030000973
0.0,0.0,0.0,1.0,0.0,P030000974
0.0,1.0,1.0,0.0,1.0,P030000976
0.0,1.0,1.0,0.0,1.0,P030000977
0.0,1.0,0.0,1.0,0.0,P030000978
0.0,0.0,0.0,1.0,0.0,P030000979
0.0,0.0,0.0,1.0,0.0,P030000980
0.0,0.0,0.0,1.0,0.0,P030000981
0.0,1.0,1.0,0.0,0.0,P030000982
0.0,0.0,0.0,1.0,0.0,P030000983
0.0,1.0,0.0,1.0,1.0,P030000984
0.0,0.0,0.0,1.0,0.0,P030000985
1.0,1.0,1.0,0.0,1.0,P030000986
0.0,0.0,0.0,0.0,1.0,P030000987
0.0,1.0,1.0,1.0,0.0,P030000988
0.0,1.0,1.0,1.0,1.0,P030000989
0.0,1.0,1.0,0.0,1.0,P030000990
0.0,1.0,1.0,0.0,1.0,P030000991
0.0,0.0,0.0,1.0,0.0,P030000992
0.0,1.0,0.0,1.0,0.0,P030000993
0.0,0.0,0.0,1.0,0.0,P030000994
0.0,1.0,1.0,0.0,1.0,P030000995
0.0,1.0,1.0,0.0,1.0,P030000996
0.0,1.0,1.0,0.0,1.0,P030000997
0.0,1.0,1.0,0.0,1.0,P030000998
0.0,1.0,0.0,1.0,0.0,P030000999
0.0,0.0,0.0,1.0,0.0,P030001000
0.0,0.0,1.0,0.0,1.0,P030001001
0.0,1.0,1.0,1.0,1.0,P030001002
0.0,0.0,0.0,1.0,0.0,P030001003
0.0,0.0,0.0,1.0,0.0,P030001004
0.0,1.0,0.0,1.0,0.0,P030001005
0.0,1.0,1.0,0.0,1.0,P030001006
1.0,0.0,0.0,1.0,0.0,P030001007
1.0,0.0,0.0,1.0,0.0,P030001008
1.0,1.0,1.0,0.0,1.0,P030001009
0.0,0.0,0.0,0.0,1.0,P030001010
0.0,1.0,1.0,0.0,1.0,P030001012
0.0,0.0,0.0,1.0,0.0,P030001014
0.0,1.0,1.0,1.0,0.0,P030001015
0.0,1.0,0.0,0.0,1.0,P030001016
0.0,0.0,0.0,1.0,0.0,P030001017
0.0,0.0,0.0,1.0,0.0,P030001018
0.0,0.0,0.0,1.0,0.0,P030001019
0.0,0.0,0.0,1.0,0.0,P030001020
1.0,1.0,1.0,0.0,1.0,P030001021
0.0,0.0,0.0,1.0,0.0,P030001022
0.0,0.0,0.0,1.0,0.0,P030001023
0.0,1.0,1.0,1.0,0.0,P030001024
0.0,0.0,0.0,1.0,0.0,P030001025
1.0,1.0,0.0,0.0,1.0,P030001026
0.0,1.0,1.0,0.0,1.0,P030001027
0.0,0.0,0.0,1.0,0.0,P030001028
0.0,1.0,1.0,0.0,1.0,P030001029
0.0,1.0,1.0,1.0,1.0,P030001030
0.0,0.0,0.0,1.0,0.0,P030001031
1.0,1.0,1.0,0.0,1.0,P030001033
0.0,1.0,0.0,1.0,0.0,P030001034
0.0,1.0,1.0,0.0,1.0,P030001035
1.0,1.0,0.0,1.0,0.0,P030001037
1.0,0.0,0.0,1.0,0.0,P030001038
0.0,1.0,1.0,0.0,1.0,P030001039
0.0,1.0,0.0,1.0,0.0,P030001040
0.0,0.0,0.0,1.0,0.0,P030001041
0.0,0.0,0.0,1.0,0.0,P030001042
0.0,0.0,0.0,1.0,0.0,P030001043
1.0,1.0,0.0,1.0,0.0,P030001044
0.0,0.0,0.0,1.0,0.0,P030001045
0.0,0.0,0.0,1.0,0.0,P030001046
0.0,0.0,0.0,1.0,0.0,P030001048
0.0,0.0,0.0,1.0,0.0,P030001049
0.0,0.0,0.0,1.0,0.0,P030001050
0.0,0.0,0.0,1.0,0.0,P030001051
0.0,1.0,1.0,0.0,1.0,P030001052
0.0,1.0,1.0,0.0,1.0,P030001053
1.0,1.0,1.0,0.0,1.0,P030001054
0.0,0.0,0.0,1.0,0.0,P030001055
0.0,0.0,0.0,1.0,0.0,P030001056
0.0,0.0,0.0,1.0,0.0,P030001057
0.0,1.0,1.0,0.0,1.0,P030001058
1.0,1.0,1.0,0.0,1.0,P030001059
1.0,0.0,0.0,1.0,0.0,P030001060
0.0,0.0,0.0,1.0,0.0,P030001061
1.0,0.0,0.0,1.0,0.0,P030001062
0.0,0.0,0.0,1.0,0.0,P030001063
0.0,1.0,1.0,1.0,1.0,P030001064
0.0,1.0,1.0,0.0,1.0,P030001066
0.0,0.0,0.0,1.0,0.0,P030001067
0.0,1.0,1.0,1.0,0.0,P030001068
0.0,0.0,0.0,1.0,0.0,P030001069
1.0,1.0,1.0,0.0,1.0,P030001070
0.0,1.0,1.0,0.0,1.0,P030001072
0.0,1.0,1.0,0.0,1.0,P030001073
1.0,1.0,1.0,1.0,0.0,P030001075
0.0,1.0,1.0,0.0,1.0,P030001076
0.0,1.0,0.0,0.0,1.0,P030001078
0.0,1.0,1.0,1.0,1.0,P030001079
0.0,1.0,0.0,0.0,1.0,P030001080
0.0,1.0,1.0,0.0,1.0,P030001081
0.0,0.0,0.0,1.0,0.0,P030001082
0.0,0.0,0.0,1.0,0.0,P030001083
0.0,1.0,1.0,0.0,1.0,P030001084
0.0,1.0,1.0,0.0,1.0,P030001085
0.0,0.0,1.0,1.0,0.0,P030001086
0.0,0.0,0.0,1.0,0.0,P030001087
0.0,1.0,1.0,0.0,1.0,P030001088
0.0,1.0,1.0,0.0,1.0,P030001089
0.0,0.0,0.0,1.0,0.0,P030001090
0.0,0.0,0.0,1.0,0.0,P030001091
0.0,0.0,0.0,1.0,0.0,P030001092
0.0,1.0,1.0,0.0,1.0,P030001093
0.0,0.0,0.0,1.0,1.0,P030001094
0.0,1.0,1.0,0.0,1.0,P030001095
0.0,1.0,1.0,0.0,1.0,P030001096
1.0,0.0,0.0,1.0,0.0,P030001097
0.0,0.0,0.0,1.0,0.0,P030001098
0.0,0.0,0.0,1.0,0.0,P030001099
0.0,1.0,0.0,0.0,1.0,P030001100
0.0,0.0,0.0,1.0,0.0,P030001101
0.0,0.0,0.0,1.0,0.0,P030001102
0.0,0.0,0.0,0.0,0.0,P030001103
0.0,1.0,1.0,0.0,1.0,P030001104
0.0,0.0,1.0,0.0,1.0,P030001105
0.0,0.0,0.0,1.0,0.0,P030001106
0.0,1.0,0.0,0.0,1.0,P030001107
0.0,0.0,0.0,1.0,0.0,P030001108
0.0,0.0,0.0,1.0,0.0,P030001109
0.0,1.0,1.0,1.0,1.0,P030001110
0.0,1.0,0.0,0.0,1.0,P030001111
0.0,0.0,0.0,1.0,0.0,P030001112
0.0,0.0,0.0,1.0,0.0,P030001113
0.0,0.0,0.0,1.0,0.0,P030001114
0.0,0.0,0.0,1.0,0.0,P030001115
0.0,0.0,0.0,1.0,0.0,P030001116
0.0,0.0,0.0,1.0,0.0,P030001117
0.0,0.0,0.0,1.0,0.0,P030001118
0.0,0.0,0.0,1.0,0.0,P030001119
0.0,0.0,0.0,1.0,0.0,P030001120
0.0,1.0,0.0,1.0,0.0,P030001121
0.0,0.0,1.0,0.0,1.0,P030001122
0.0,0.0,0.0,1.0,0.0,P030001123
0.0,0.0,0.0,1.0,0.0,P030001124
0.0,0.0,0.0,1.0,0.0,P030001125
1.0,1.0,1.0,0.0,1.0,P030001126
0.0,1.0,0.0,0.0,1.0,P030001127
1.0,1.0,1.0,0.0,1.0,P030001128
0.0,1.0,1.0,0.0,1.0,P030001130
0.0,1.0,1.0,0.0,1.0,P030001131
0.0,0.0,0.0,1.0,0.0,P030001132
0.0,1.0,1.0,0.0,1.0,P030001133
0.0,0.0,0.0,1.0,0.0,P030001134
0.0,0.0,0.0,1.0,0.0,P030001135
0.0,0.0,0.0,1.0,0.0,P030001136
0.0,1.0,1.0,1.0,1.0,P030001137
0.0,0.0,0.0,1.0,0.0,P030001138
0.0,0.0,0.0,1.0,0.0,P030001140
0.0,1.0,1.0,0.0,1.0,P030001141
0.0,0.0,0.0,1.0,0.0,P030001142
0.0,0.0,0.0,0.0,1.0,P030001143
0.0,1.0,0.0,1.0,0.0,P030001144
0.0,1.0,0.0,1.0,0.0,P030001145
0.0,0.0,0.0,1.0,0.0,P030001146
0.0,0.0,0.0,1.0,0.0,P030001147
0.0,0.0,0.0,1.0,0.0,P030001148
0.0,0.0,0.0,1.0,0.0,P030001149
0.0,0.0,0.0,1.0,0.0,P030001150
1.0,1.0,1.0,0.0,1.0,P030001151
0.0,1.0,1.0,0.0,1.0,P030001152
0.0,0.0,0.0,1.0,0.0,P030001153
0.0,0.0,0.0,1.0,0.0,P030001154
0.0,0.0,0.0,1.0,0.0,P030001155
0.0,0.0,0.0,1.0,0.0,P030001156
0.0,1.0,1.0,0.0,1.0,P030001157
0.0,0.0,0.0,1.0,0.0,P030001158
0.0,0.0,0.0,1.0,0.0,P030001159
0.0,0.0,0.0,0.0,0.0,P030001160
0.0,1.0,0.0,0.0,1.0,P030001161
0.0,1.0,1.0,1.0,0.0,P030001162
1.0,1.0,1.0,0.0,1.0,P030001163
0.0,0.0,1.0,1.0,0.0,P030001164
0.0,0.0,0.0,1.0,0.0,P030001165
0.0,1.0,0.0,1.0,0.0,P030001166
1.0,0.0,0.0,1.0,1.0,P030001167
0.0,0.0,0.0,1.0,0.0,P030001168
0.0,1.0,1.0,0.0,1.0,P030001170
0.0,0.0,0.0,1.0,0.0,P030001171
0.0,0.0,0.0,1.0,0.0,P030001172
1.0,0.0,0.0,1.0,0.0,P030001173
0.0,0.0,0.0,1.0,0.0,P030001174
0.0,1.0,0.0,0.0,0.0,P030001175
0.0,1.0,1.0,0.0,1.0,P030001176
0.0,1.0,0.0,0.0,1.0,P030001178
0.0,0.0,0.0,1.0,0.0,P030001179
0.0,0.0,0.0,1.0,0.0,P030001180
0.0,0.0,0.0,0.0,1.0,P030001181
0.0,0.0,0.0,1.0,0.0,P030001182
0.0,1.0,1.0,0.0,1.0,P030001183
0.0,0.0,0.0,1.0,0.0,P030001184
0.0,0.0,0.0,1.0,0.0,P030001185
0.0,0.0,0.0,1.0,0.0,P030001187
0.0,0.0,0.0,1.0,0.0,P030001188
0.0,1.0,1.0,0.0,1.0,P030001190
0.0,1.0,1.0,1.0,1.0,P030001191
0.0,1.0,1.0,0.0,1.0,P030001192
0.0,0.0,0.0,1.0,0.0,P030001193
0.0,0.0,0.0,1.0,0.0,P030001194
0.0,0.0,0.0,1.0,0.0,P030001196
0.0,1.0,0.0,1.0,0.0,P030001197
1.0,0.0,0.0,1.0,0.0,P030001198
0.0,0.0,0.0,1.0,0.0,P030001199
0.0,0.0,0.0,1.0,0.0,P030001200
0.0,0.0,0.0,1.0,0.0,P030001201
